# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "--countReadPairs" "-a" "/home/dagsdags/pipelines/rnaseq/practice/data/refs/22.gtf" "-o" "/home/dagsdags/pipelines/rnaseq/practice/output/counts.txt" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam
ENSG00000185721.11	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	31399523;31399610;31399617;31399633;31400620;31400620;31400620;31403029;31403029;31403029;31411012;31411012;31411012;31411012;31420256;31420256;31420256;31421308;31421308;31423280;31423280;31423280;31426513;31426615;31426741;31427060;31427060;31427060;31433872;31433872;31508255;31528690	31399725;31399725;31399725;31399725;31400743;31400743;31400743;31403204;31403204;31403204;31411060;31411081;31411081;31411081;31420425;31420425;31420425;31421399;31421399;31423410;31423319;31423346;31426782;31426782;31426782;31427182;31427182;31427182;31434452;31434155;31508376;31528740	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2113	83	105	96	191	143	151
ENSG00000184708.17	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	31436977;31437686;31439359;31439365;31439367;31439369;31439373;31439810;31440704;31440704;31440704;31440704;31440704;31441774;31441774;31441774;31441774;31441774;31441803;31442035;31442962;31442962;31442962;31442962;31442962;31442962;31442962;31444438;31444606;31444606;31444606;31444606;31444606;31444606;31444632;31446938;31447426;31447426;31447426;31447426;31447426;31447426;31447426;31447426;31448153;31448153;31448153;31448153;31448153;31448153;31448153;31448153;31449348;31449348;31449348;31449348;31449348;31449348;31449348;31449348;31450289;31450289;31450289;31450289;31450289;31454144;31454144;31454144;31454144;31454180;31455136;31455136;31455136;31455136;31455136;31455852;31455852;31455852;31455852;31458475;31458475;31458475;31458475;31462932;31462932;31462932;31463681;31463681;31463681;31463700;31468175;31468175;31468175;31468175;31468175;31468282;31468282;31471844;31471844;31471844;31471844;31471844;31471844;31471844;31488623;31488623;31488623;31488623;31488623;31488623;31488623;31489148;31489391;31489694;31489694;31489905;31495953	31437342;31437818;31440121;31440121;31440121;31440121;31440121;31439907;31440868;31440868;31440868;31440868;31440868;31442118;31442118;31442118;31442118;31442118;31442118;31442118;31443094;31443094;31443094;31443094;31443094;31443419;31443094;31444690;31444690;31444690;31444690;31444690;31444690;31444690;31444690;31447008;31447565;31447565;31447568;31447565;31447568;31447568;31447565;31447565;31448232;31448232;31448232;31448232;31448232;31448232;31448232;31448232;31449408;31449531;31449531;31449531;31449531;31449383;31449490;31449531;31450360;31451260;31450360;31450360;31450360;31454376;31454376;31454376;31454376;31454376;31455315;31455315;31455315;31455208;31455315;31455987;31455987;31455987;31455987;31458650;31458650;31458650;31458650;31463133;31463133;31463133;31463967;31463967;31463967;31463967;31468302;31468302;31468302;31468302;31468302;31468302;31468302;31471917;31471917;31471917;31471917;31471917;31471917;31471917;31488745;31488745;31488745;31488745;31488745;31488745;31488745;31489242;31489587;31489824;31489741;31489937;31496108	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6084	95	107	96	94	77	78
ENSG00000240591.1	chr22;chr22;chr22;chr22	31454251;31461664;31463730;31463730	31454423;31461803;31464056;31464204	+;+;+;+	788	0	0	2	1	1	0
ENSG00000199248.1	chr22	31479383	31479489	-	107	1	0	0	0	1	1
ENSG00000198089.14	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	31488688;31496139;31496275;31496387;31496464;31496519;31496538;31496558;31496563;31496583;31497248;31508255;31508255;31508255;31508255;31508255;31508255;31508255;31508255;31508255;31508255;31508259;31508285;31521235;31528690;31528690;31528690;31528690;31528690;31528690;31528690;31528690;31528690;31528690;31528745;31528820;31530592;31530592;31531058;31531058;31531058;31531058;31531058;31531058;31531058;31546861;31546861;31546861;31546861;31546861;31546861;31546861;31546861;31550254;31550254;31550254;31550254;31550254;31550254;31550254;31550254;31556942;31556942;31556942;31556942;31556942;31556942;31556942;31561290;31561290;31561290;31561290;31561290;31561290;31561290;31561290;31572763;31572977;31573058;31573058;31573058;31573058;31573058;31573058;31573058;31573174;31575231;31575231;31575231;31575231;31575231;31575231;31575231;31575231;31575231;31577948;31578382;31578382;31578382;31578382;31578382;31578382;31578382;31578382;31578382;31580088;31580272;31580272;31580272;31580272;31580272;31580272;31580272;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583875;31583906;31585068;31585068;31585068;31585068;31585068;31585068;31585068;31585068;31585068;31585068;31587328;31589447;31589447;31589447;31589447;31589447;31589447;31589447;31589447;31589447;31602212;31602212;31602212;31602212;31602212;31602212;31602212;31602212;31602212;31602607;31602607;31602607;31602607;31602607;31602607;31602607;31602607;31602607;31603744;31603744;31603744;31603744;31603744;31603744;31603744;31604309;31604309;31604309;31604309;31604309;31604309;31604314;31604569;31604869;31604869;31604869;31604869;31604869;31604869;31604869;31604869;31604869;31604869;31606328;31606328;31606328;31606328;31606328;31606328;31606328;31606328;31606328;31607651;31607937;31607937;31607937;31607937;31607937;31607937;31607937;31607937;31607937;31607937;31611143;31611143;31611143;31611143;31611143;31611143;31611143;31611143;31611143;31611143;31611143;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611766;31611999;31612773;31613142;31613142;31613142;31613142;31613142;31613142;31613142;31613142;31613142;31613354;31613354;31613354;31613354;31613354;31613354;31613354;31613354;31613354;31613354;31613602;31613602;31613602;31613602;31613602;31613602;31613602;31613602;31613602;31613835;31614167;31614371;31614386;31614789;31614789;31614789;31614789;31614789;31614789;31614789;31614789;31614789;31615048;31615048;31615048;31615048;31615048;31615048;31615048;31615048;31615048;31616745;31616745;31616745;31616745;31616745;31616745;31616745;31616745;31616745;31616745;31617000;31617000;31617000;31617000;31617000;31617000;31617000;31617000;31617000;31617000;31618115;31618115;31618115;31618115;31618115;31618115;31618115;31618115;31618115;31618115;31618212;31618314;31618314;31618314;31618314;31618314;31618314;31618314;31618314;31618314;31618314	31488783;31496637;31496637;31496637;31496637;31496637;31496637;31496637;31496637;31496637;31497348;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31508376;31521320;31528835;31528863;31528863;31528863;31528863;31529067;31528863;31528863;31528866;31528863;31528863;31528863;31530784;31530634;31531129;31531129;31531129;31531129;31531129;31531105;31531129;31546971;31546971;31546971;31546971;31546971;31546971;31546971;31546971;31550677;31550348;31550348;31550348;31550348;31550348;31550348;31550348;31557059;31557059;31557059;31557059;31557059;31557059;31557059;31561392;31561392;31561392;31561333;31561392;31561392;31561392;31561392;31573214;31573214;31573214;31573214;31573214;31573214;31573214;31573214;31573214;31573214;31575392;31575392;31575392;31575392;31575392;31575392;31575392;31575392;31575392;31578452;31578452;31578452;31578452;31578452;31578452;31578452;31578452;31578452;31578452;31580364;31580364;31580364;31580364;31580364;31580364;31580364;31580364;31583969;31583972;31583972;31583972;31583972;31583934;31583877;31583972;31583972;31583972;31583972;31583972;31583972;31585134;31585134;31585134;31585134;31585134;31585126;31585134;31585134;31585134;31585134;31587912;31589577;31589577;31589577;31589577;31589577;31589577;31589577;31589577;31589577;31602293;31602293;31602293;31602293;31602293;31602293;31602293;31602293;31602293;31602785;31602785;31602785;31602785;31602785;31602785;31602785;31602785;31602785;31603819;31603819;31603819;31603819;31603819;31603819;31603819;31604404;31604404;31604404;31604404;31604404;31604404;31604404;31604671;31604945;31604945;31604945;31604945;31604945;31604945;31604945;31606430;31604945;31604945;31606430;31606430;31606430;31606430;31606726;31606430;31606430;31606430;31606430;31608033;31608033;31608033;31608033;31608033;31608033;31608033;31608033;31608033;31608033;31608033;31611303;31611303;31611303;31611303;31611303;31611303;31611303;31611303;31611303;31611303;31611303;31611840;31611840;31611840;31611840;31611840;31611769;31611801;31611840;31611840;31611840;31611840;31611840;31612442;31613216;31613216;31613216;31613216;31613216;31613216;31613216;31613216;31613216;31613216;31613530;31613530;31613530;31613530;31613530;31613530;31613530;31613530;31613530;31613453;31613855;31613855;31613855;31613855;31613855;31613715;31613855;31613855;31613855;31613855;31614860;31616877;31615279;31614860;31614860;31614860;31614860;31614860;31614860;31614860;31614860;31614860;31615279;31615279;31615279;31615279;31615279;31615279;31615279;31615279;31615279;31616877;31616877;31616877;31616877;31616877;31616877;31616877;31616877;31616877;31616877;31617078;31617078;31617078;31617078;31617078;31617078;31617078;31617078;31617078;31617078;31618226;31618226;31618226;31618226;31618226;31618547;31618226;31618226;31618226;31618226;31618226;31618548;31618547;31618548;31618548;31618548;31618551;31618551;31618446;31618548;31618586	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12174	112	125	107	142	102	134
ENSG00000233733.1	chr22	31521199	31521592	-	394	1	0	1	0	0	0
ENSG00000229169.1	chr22	31538352	31538589	-	238	0	0	0	0	0	0
ENSG00000214093.3	chr22	31559483	31559939	+	457	0	1	1	4	1	4
ENSG00000241878.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	31618491;31618491;31618511;31618515;31618559;31618614;31618977;31619103;31619444;31620553;31620553;31620553;31620553;31620553;31620553;31620553;31620553;31620553;31620578;31620996;31620996;31620996;31620996;31620996;31620996;31620996;31620996;31620996;31620996;31620996;31621054;31621334;31621334;31621334;31621334;31621334;31621334;31621334;31621334;31621334;31621334;31621649;31621649;31621649;31621649;31621649;31621649;31621649;31621649;31621649;31621649;31621862;31623684;31623684;31623684;31623684;31623684;31623684;31623684;31623684;31623684;31625581;31625763;31625763;31625763;31625763;31625763;31625763;31625763;31625822;31625878;31628003;31628003;31628003;31628853;31628853;31628853;31629702;31629776;31630522;31630804;31630804;31630804;31632183;31638366;31638366;31638366;31648101;31648101;31648101;31648101;31648101;31650699;31650699;31650699;31650699;31662144;31662144;31662144;31662144;31662144	31619836;31619836;31619836;31619836;31619836;31619836;31619836;31619836;31619836;31620599;31620713;31620713;31620713;31620713;31620713;31620713;31620713;31620713;31620713;31621885;31621142;31621142;31621142;31621142;31621142;31621472;31621142;31621142;31621142;31621142;31621142;31621472;31621472;31621472;31621472;31621472;31621472;31621472;31621472;31621472;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31621885;31623849;31623849;31623849;31623849;31623849;31623849;31623849;31623849;31623849;31625786;31626016;31626016;31626294;31626016;31626016;31626016;31626016;31626016;31626016;31628221;31628210;31628210;31628982;31628981;31628981;31630006;31629884;31630799;31630824;31630862;31630831;31632291;31638398;31638405;31638445;31648276;31648276;31648276;31648276;31648276;31650778;31650778;31650778;31650778;31662215;31662221;31662180;31662432;31662203	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5002	195	250	233	156	95	108
ENSG00000275382.1	chr22	31621467	31621531	-	65	0	0	0	0	0	0
ENSG00000183530.13	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	31676256;31681347;31681350;31683629;31685042;31688156;31688156;31688156;31688156;31701656;31701656;31701656;31703550;31703550;31703550;31703550;31704444;31704655;31704655;31704655;31712083;31712083;31712083;31712083;31716727;31725538;31725538;31725544;31738387;31738387;31749993;31749993;31750072	31677018;31685803;31682134;31685803;31685803;31688227;31688227;31688227;31688227;31701762;31701762;31701762;31703718;31703721;31703721;31703721;31704726;31704726;31704726;31704726;31712745;31717291;31713845;31712347;31717291;31725610;31725610;31725610;31738911;31738911;31750131;31750072;31750140	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11809	219	269	234	418	294	333
